"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"LLTC","Linear Technology Corporation","33.14","7518107260","1986","Technology","Semiconductors","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=LLTC&selected=LLTC",
"LTON","Linktone Ltd.","1.32","55589160","2004","Technology","Telecommunications Equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=LTON&selected=LTON",
"LINE","Linn Energy, LLC","39.04","6249093760","1983","Energy","Oil & Gas Production","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=LINE&selected=LINE",
"LIOX","Lionbridge Technologies, Inc.","3.6","221529600","1999","Miscellaneous","Business Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=LIOX&selected=LIOX",
"LQDT","Liquidity Services, Inc.","18.44","500830400","2006","Miscellaneous","Business Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=LQDT&selected=LQDT",
"LFUS","Littelfuse, Inc.","58.01","1270825070","n/a","Consumer Durables","Electrical Products","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=LFUS&selected=LFUS",
"LIVE","LiveDeal, Inc.","3.69","2287800","n/a","Technology","EDP Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=LIVE&selected=LIVE",
"LPSN","LivePerson, Inc.","13.32","676642680","2000","Technology","Computer Software: Prepackaged Software","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=LPSN&selected=LPSN",
"LZEN","Lizhan Environmental Corporation","2.16","29471040","2010","Consumer Non-Durables","Textiles","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=LZEN&selected=LZEN",
"JADE","LJ International, Inc.","3.991","116038325","1998","Consumer Non-Durables","Consumer Specialties","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=JADE&selected=JADE",
"LKQX","LKQ Corporation","23.49","3426321870","2003","Consumer Services","Motor Vehicles","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=LKQX&selected=LKQX",
"ERIC","LM Ericsson Telephone Company","12.39","3243156840","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ERIC&selected=ERIC",
"LMIA","LMI Aerospace, Inc.","19.73","232853460","1998","Capital Goods","Military/Government/Technical","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=LMIA&selected=LMIA",
"LMLP","LML Payment Systems, Inc.","2.76","75428040","n/a","Miscellaneous","Business Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=LMLP&selected=LMLP",
"LNBB","LNB Bancorp, Inc.","5.7","44944500","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=LNBB&selected=LNBB",
"LOCM","Local.com Corporation","3.96","84039120","n/a","Miscellaneous","Business Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=LOCM&selected=LOCM",
"LNET","LodgeNet Interactive Corporation","3.32","83504640","1993","Consumer Services","Telecommunications Equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=LNET&selected=LNET",
"LOGI","Logitech International S.A.","13.9","2444662500","1997","Technology","Computer peripheral equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=LOGI&selected=LOGI",
"LOGM","LogMein, Inc.","44.8","1072153600","2009","Technology","Computer Software: Prepackaged Software","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=LOGM&selected=LOGM",
"LOJN","LoJack Corporation","4.66","85688080","n/a","Consumer Durables","Telecommunications Equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=LOJN&selected=LOJN",
"LOOK","LookSmart, Ltd.","1.89","32587380","1999","Technology","EDP Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=LOOK&selected=LOOK",
"LOOP","LoopNet, Inc.","13.87","446392080","2006","Finance","Real Estate","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=LOOP&selected=LOOP",
"LORL","Loral Space and Communications, Inc.","77.89","1647373500","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=LORL&selected=LORL",
"LABC","Louisiana Bancorp, Inc.","15","56835000","n/a","Finance","Savings Institutions","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=LABC&selected=LABC",
"LPLA","LPL Investment Holdings Inc.","34.13","3713412260","2010","Finance","Investment Bankers/Brokers/Service","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=LPLA&selected=LPLA",
"LRAD","LRAD Corporation","2.77","85005760","n/a","Consumer Non-Durables","Consumer Electronics/Appliances","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=LRAD&selected=LRAD",
"LSBI","LSB Financial Corp.","15.976","24826704","n/a","Finance","Savings Institutions","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=LSBI&selected=LSBI",
"LYTS","LSI Industries Inc.","7.1","170733700","1985","Consumer Durables","Building Products","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=LYTS&selected=LYTS",
"LTXC","LTX-Credence Corporation","8.57","423897910","n/a","Capital Goods","Electrical Products","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=LTXC&selected=LTXC",
"LUFK","Lufkin Industries, Inc.","92.69","2786076020","n/a","Technology","Industrial Machinery/Components","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=LUFK&selected=LUFK",
"LULU","lululemon athletica inc.","93.28","4996356640","2007","Consumer Non-Durables","Apparel","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=LULU&selected=LULU",
"LMNX","Luminex Corporation","19.43","802808740","2000","Health Care","Medical/Dental Instruments","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=LMNX&selected=LMNX",
"LUNA","Luna Innovations Incorporated","2.11","28063000","2006","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=LUNA&selected=LUNA",
"MBTF","M B T Financial Corp","1.4","24162600","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MBTF&selected=MBTF",
"MCBC","Macatawa Bank Corporation","2.72","48089600","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MCBC&selected=MCBC",
"MFNC","Mackinac Financial Corporation","5.65","19323000","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MFNC&selected=MFNC",
"MSG","Madison Square Garden, Inc.","28.68","1785702840","n/a","Consumer Services","Television Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MSG&selected=MSG",
"MAGS","Magal Security Systems Ltd.","3.01","31294970","1993","Consumer Durables","Telecommunications Equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MAGS&selected=MAGS",
"MGLN","Magellan Health Services, Inc.","47.85","1581825300","n/a","Health Care","Hospital/Nursing Management","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MGLN&selected=MGLN",
"MPET","Magellan Petroleum Corporation","2.36","123796160","n/a","Energy","Oil & Gas Production","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MPET&selected=MPET",
"MGIC","Magic Software Enterprises Ltd.","6.53","236222750","1991","Technology","Computer Software: Prepackaged Software","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MGIC&selected=MGIC",
"LAVA","Magma Design Automation, Inc.","6.48","432714960","2001","Technology","Computer Software: Prepackaged Software","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=LAVA&selected=LAVA",
"MGYR","Magyar Bancorp, Inc.","4.1601","24057858.3","n/a","Finance","Savings Institutions","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MGYR&selected=MGYR",
"MHLD","Maiden Hldgs Ltd","7.63","550176410","n/a","Finance","Property-Casualty Insurers","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MHLD&selected=MHLD",
"MSFG","MainSource Financial Group, Inc.","9.84","198138240","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MSFG&selected=MSFG",
"COOL","Majesco Entertainment Company","3.49","138399440","1998","Technology","Computer Software: Prepackaged Software","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=COOL&selected=COOL",
"MAJC","Majestic Capital, Ltd.","0.37","624930","n/a","Finance","Property-Casualty Insurers","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MAJC&selected=MAJC",
"MMUS","MakeMusic, Inc.","5.07","24792300","n/a","Technology","Computer Software: Prepackaged Software","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MMUS&selected=MMUS",
"MMYT","MakeMyTrip Limited","31.32","1069076880","2010","Consumer Services","Transportation Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MMYT&selected=MMYT",
"MKTAY","Makita Corp.","45.2703","6236436528","n/a","Technology","Industrial Machinery/Components","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MKTAY&selected=MKTAY",
"MAKO","MAKO Surgical Corp.","26.27","1071947350","2008","Health Care","Industrial Specialties","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MAKO&selected=MAKO",
"MLVF","Malvern Federal Bancorp, Inc.","8.25","50349750","n/a","Finance","Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MLVF&selected=MLVF",
"MANH","Manhattan Associates, Inc.","37.18","811862480","1998","Technology","Computer Software: Prepackaged Software","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MANH&selected=MANH",
"LOAN","Manhattan Bridge Capital, Inc","1.57","5218680","1997","Finance","Finance Companies","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=LOAN&selected=LOAN",
"MNTX","Manitex International, Inc.","5.65","64251800","n/a","Technology","Industrial Machinery/Components","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MNTX&selected=MNTX",
"MTEX","Mannatech, Incorporated","1.55","41059500","n/a","Consumer Durables","Specialty Chemicals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MTEX&selected=MTEX",
"MNKD","MannKind Corporation","3.66","467722380","2004","Consumer Durables","Major Pharmaceuticals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MNKD&selected=MNKD",
"MANT","ManTech International Corporation","44.22","1026567300","1971","Consumer Services","Other Consumer Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MANT&selected=MANT",
"MAPP","MAP Pharmaceuticals, Inc.","15.01","452206270","2007","Consumer Durables","Major Pharmaceuticals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MAPP&selected=MAPP",
"MCHX","Marchex, Inc.","7.28","184715440","2004","Miscellaneous","Business Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MCHX&selected=MCHX",
"MRNA","Marina Biotech, Inc.","0.52","17869800","n/a","Consumer Durables","Major Pharmaceuticals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MRNA&selected=MRNA",
"MARPS","Marine Petroleum Trust","21.9","43800000","n/a","Energy","Oil & Gas Production","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MARPS&selected=MARPS",
"LEDR","Market Leader, Inc","2.33","58531930","n/a","Consumer Services","Advertising","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=LEDR&selected=LEDR",
"MKTX","MarketAxess Holdings, Inc.","24.85","752955000","2004","Finance","Investment Bankers/Brokers/Service","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MKTX&selected=MKTX",
"MRLN","Marlin Business Services Corp.","11.68","150111360","2003","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MRLN&selected=MRLN",
"MSHL","Marshall Edwards, Inc.","1.5","11019000","2003","Consumer Durables","Major Pharmaceuticals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MSHL&selected=MSHL",
"MRTN","Marten Transport, Ltd.","21.79","478464820","1986","Transportation","Trucking Freight/Courier Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MRTN&selected=MRTN",
"MMLP","Martin Midstream Partners L.P.","40.29","788958780","2002","Energy","Oil Refining/Marketing","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MMLP&selected=MMLP",
"MRVL","Marvell Technology Group, Ltd.","15.97","10388485000","2000","Technology","Semiconductors","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MRVL&selected=MRVL",
"MASI","Masimo Corporation","34.38","2047500900","2007","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MASI&selected=MASI",
"MASC","Material Sciences Corporation","6.7","86490300","n/a","Capital Goods","Industrial Specialties","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MASC&selected=MASC",
"MTRX","Matrix Service Company","14.04","370950840","1981","Basic Industries","Engineering & Construction","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MTRX&selected=MTRX",
"MAT","Mattel, Inc.","26.8","9344677600","n/a","Consumer Non-Durables","Recreational Products/Toys","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MAT&selected=MAT",
"MATW","Matthews International Corporation","38.88","1150342560","1994","Capital Goods","Metal Fabrications","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MATW&selected=MATW",
"MTSN","Mattson Technology, Inc.","2.2","110668800","1994","Technology","Industrial Machinery/Components","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MTSN&selected=MTSN",
"MXIM","Maxim Integrated Products, Inc.","24.97","7403005720","1988","Technology","Semiconductors","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MXIM&selected=MXIM",
"MXWL","Maxwell Technologies, Inc.","17.24","468617680","n/a","Energy","Industrial Machinery/Components","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MXWL&selected=MXWL",
"MAXY","Maxygen, Inc.","5.18","155384460","1999","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MAXY&selected=MAXY",
"MFLR","Mayflower Bancorp, Inc.","8.35","17368000","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MFLR&selected=MFLR",
"MBFI","MB Financial Inc.","19.93","1075363010","n/a","Finance","Savings Institutions","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MBFI&selected=MBFI",
"MSSR","McCormick & Schmick's Seafood Restaurants, Inc.","9.2","136482000","2004","Consumer Services","Restaurants","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MSSR&selected=MSSR",
"MCGC","MCG Capital Corporation","6.42","492170040","2001","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MCGC&selected=MCGC",
"MGRC","McGrath RentCorp","27.07","656447500","1984","Technology","Diversified Commercial Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MGRC&selected=MGRC",
"MDCA","MDC Partners Inc.","17.19","507723840","n/a","Technology","Advertising","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MDCA&selected=MDCA",
"MEAD","Meade Instruments Corp.","3.81","4446270","1997","Capital Goods","Electronic Components","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MEAD&selected=MEAD",
"MEAS","Measurement Specialties, Inc.","32.44","485172640","n/a","Capital Goods","Industrial Machinery/Components","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MEAS&selected=MEAS",
"MCOX","Mecox Lane Limited","5.44","311782720","2010","Consumer Non-Durables","Apparel","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MCOX&selected=MCOX",
"TAXI","Medallion Financial Corp.","8.97","156696930","1996","Finance","Finance: Consumer Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TAXI&selected=TAXI",
"MDAS","MedAssets, Inc.","15.57","910985130","2007","Technology","Computer Software: Prepackaged Software","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MDAS&selected=MDAS",
"MDTH","MedCath Corporation","13.52","274564160","2001","Health Care","Hospital/Nursing Management","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MDTH&selected=MDTH",
"MDMD","MediaMind Technologies Inc.","13.8","258432600","1997","Miscellaneous","Business Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MDMD&selected=MDMD",
"MDCI","Medical Action Industries Inc.","8.73","142971210","n/a","Health Care","Industrial Specialties","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MDCI&selected=MDCI",
"MNOV","MediciNova, Inc.","2.41","29970760","n/a","Consumer Durables","Major Pharmaceuticals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MNOV&selected=MNOV",
"MDSO","Medidata Solutions, Inc.","26.01","627959430","2009","Technology","Computer Software: Prepackaged Software","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MDSO&selected=MDSO",
"MDVN","Medivation, Inc.","22.24","768881280","n/a","Consumer Durables","Major Pharmaceuticals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MDVN&selected=MDVN",
"MEDW","MEDIWARE Information Systems, Inc.","11.78","94416700","1991","Technology","EDP Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MEDW&selected=MEDW",
"MEDH","MedQuist Holdings Inc.","10.26","440615700","n/a","Technology","EDP Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MEDH&selected=MEDH",
"MTOX","Medtox Scientific, Inc.","15.13","134944470","n/a","Health Care","Medical Specialities","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MTOX&selected=MTOX",
"MELA","MELA Sciences, Inc","3.66","92462580","2005","Health Care","Medical/Dental Instruments","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MELA&selected=MELA",
"MPEL","Melco Crown Entertainment Limited","9.155","4874268480","2006","Consumer Services","Hotels/Resorts","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MPEL&selected=MPEL",
"MLNX","Mellanox Technologies, Ltd.","26.47","918323710","2007","Technology","Semiconductors","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MLNX&selected=MLNX",
"MEMS","MEMSIC, Inc.","3.36","80015040","2007","Technology","Semiconductors","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MEMS&selected=MEMS",
"MENT","Mentor Graphics Corporation","14.24","1599977920","1984","Technology","EDP Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MENT&selected=MENT",
"MTSL","MER Telemanagement Solutions Ltd.","1.7001","7580745.9","1997","Public Utilities","Telecommunications Equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MTSL&selected=MTSL",
"MELI","MercadoLibre, Inc.","86.16","3802326960","1997","Miscellaneous","Business Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MELI&selected=MELI",
"MBWM","Mercantile Bank Corporation","8.35","71793300","1998","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MBWM&selected=MBWM",
"MERC","Mercer International Inc.","13.68","609102000","n/a","Basic Industries","Paper","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MERC&selected=MERC",
"MBVT","Merchants Bancshares, Inc.","26.86","166397700","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MBVT&selected=MBVT",
"MRCY","Mercury Computer Systems","20.57","620020940","1985","Capital Goods","Electrical Products","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MRCY&selected=MRCY",
"MRGE","Merge Healthcare Incorporated.","5.03","423822770","1998","Technology","EDP Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MRGE&selected=MRGE",
"VIVO","Meridian Bioscience Inc.","24.12","988172280","1986","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VIVO&selected=VIVO",
"EBSB","Meridian Interstate Bancorp, Inc.","13.3","298864300","n/a","Finance","Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=EBSB&selected=EBSB",
"MMSI","Merit Medical Systems, Inc.","22.6","644009600","n/a","Health Care","Medical/Dental Instruments","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MMSI&selected=MMSI",
"MTTX","Merrill Lynch & Co., Inc.","11.046","19882800","n/a","Finance","Investment Bankers/Brokers/Service","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MTTX&selected=MTTX",
"PGEB","Merrill Lynch & Co., Inc.","10.5","17850000","n/a","Finance","Investment Bankers/Brokers/Service","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=PGEB&selected=PGEB",
"SRIB","Merrill Lynch & Co., Inc.","12.26","12909780","n/a","Finance","Investment Bankers/Brokers/Service","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SRIB&selected=SRIB",
"MERR","Merriman Holdings, Inc.","2.65","5718700","n/a","Finance","Investment Bankers/Brokers/Service","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MERR&selected=MERR",
"MERU","Meru Networks, Inc.","16.6","284075800","2010","Technology","Computer Communications Equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MERU&selected=MERU",
"MLAB","Mesa Laboratories, Inc.","29.3","95137100","1972","Capital Goods","Industrial Machinery/Components","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MLAB&selected=MLAB",
"CASH","Meta Financial Group, Inc.","15.35","47769200","1993","Finance","Savings Institutions","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=CASH&selected=CASH",
"MBLX","Metabolix, Inc.","9.43","253591560","2006","Basic Industries","Containers/Packaging","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MBLX&selected=MBLX",
"MTLK","Metalink, Ltd.","0.83","2233530","1999","Technology","Semiconductors","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MTLK&selected=MTLK",
"MEOH","Methanex Corporation","31.9","2958374100","n/a","Basic Industries","Major Chemicals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MEOH&selected=MEOH",
"METR","Metro Bancorp, Inc","12.33","170166330","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=METR&selected=METR",
"MCBI","MetroCorp Bancshares, Inc.","6.75","89741250","1998","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MCBI&selected=MCBI",
"MFRI","MFRI, Inc.","10.22","69966120","1989","Capital Goods","Pollution Control Equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MFRI&selected=MFRI",
"MGEE","MGE Energy Inc.","40.91","945593740","n/a","Energy","Electric Utilities: Central","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MGEE&selected=MGEE",
"MGPI","MGP Ingredients, Inc.","8.12","144739000","n/a","Consumer Non-Durables","Packaged Foods","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MGPI&selected=MGPI",
"MDH","MHI Hospitality Corporation","2.7","25884900","2004","Consumer Services","Real Estate Investment Trusts","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MDH&selected=MDH",
"MCRL","Micrel, Incorporated","12.76","790660640","1994","Technology","Semiconductors","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MCRL&selected=MCRL",
"MCHP","Microchip Technology Incorporated","37.69","7101662870","1993","Technology","Semiconductors","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MCHP&selected=MCHP",
"MFI","MicroFinancial Incorporated","4.48","63911680","1999","Finance","Diversified Financial Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MFI&selected=MFI",
"MITI","Micromet, Inc.","5.99","544485010","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MITI&selected=MITI",
"MU","Micron Technology, Inc.","10.75","10720856750","n/a","Technology","Semiconductors","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MU&selected=MU",
"NOIZ","Micronetics, Inc.","3.98","18132880","n/a","Capital Goods","Industrial Machinery/Components","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NOIZ&selected=NOIZ",
"MCRS","MICROS Systems, Inc.","50.88","4113037440","1981","Technology","EDP Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MCRS&selected=MCRS",
"MSCC","Microsemi Corporation","21.15","1813654800","n/a","Technology","Semiconductors","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MSCC&selected=MSCC",
"MSFT","Microsoft Corporation","25.37","213168431340","1986","Technology","Computer Software: Prepackaged Software","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MSFT&selected=MSFT",
"MSTR","MicroStrategy Incorporated","129","1028001000","1992","Technology","Computer Software: Prepackaged Software","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MSTR&selected=MSTR",
"MVIS","Microvision, Inc.","1.48","151707400","1993","Capital Goods","Industrial Machinery/Components","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MVIS&selected=MVIS",
"MVISW","Microvision, Inc.","0.38","2547140","n/a","Capital Goods","Industrial Machinery/Components","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MVISW&selected=MVISW",
"MPB","Mid Penn Bancorp","9.06","31528800","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MPB&selected=MPB",
"MBRG","Middleburg Financial Corporation","15.606","108071550","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MBRG&selected=MBRG",
"MSEX","Middlesex Water Company","18.32","285553840","n/a","Public Utilities","Water Supply","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MSEX&selected=MSEX",
"MOFG","MidWestOne Financial Group, Inc.","14.18","122288320","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MOFG&selected=MOFG",
"SMCG","Millenium India Acquisition Company Inc.","2","16440000","n/a","Finance","Business Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SMCG&selected=SMCG",
"MICC","Millicom International Cellular S.A.","99.65","10867131450","n/a","Public Utilities","Telecommunications Equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MICC&selected=MICC",
"MNDO","MIND C.T.I. Ltd.","3.39","62643810","n/a","Technology","EDP Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MNDO&selected=MNDO",
"MSPD","Mindspeed Technologies, Inc.","7.74","251851860","n/a","Technology","Semiconductors","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MSPD&selected=MSPD",
"MIPS","MIPS Technologies, Inc.","10.03","520627210","1989","Technology","Semiconductors","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MIPS&selected=MIPS",
"MSON","MISONIX, Inc.","2.361","16529361","1992","Capital Goods","Medical Specialities","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MSON&selected=MSON",
"MNEL","Mission NewEnergy Limited","n/a","0","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MNEL&selected=MNEL",
"MSW","Mission West Properties, Inc.","6.63","148319730","n/a","Consumer Services","Real Estate Investment Trusts","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MSW&selected=MSW",
